Designator,Mid X,Mid Y,Rotation,Layer
SWQ1,39.056396,-69.78,180.0,top
SWR1,94.122804,-69.78,180.0,top
SWReset1,293.142584,-39.37,180.0,top
SWRet1,262.521832,-69.78,90.0,top
SWRightSft1,248.531988,-107.88,180.0,top
SWS1,61.901514,-88.83,180.0,top
SWSelect1,293.142584,-99.97,180.0,top
SWSemi1,209.539018,-88.83,180.0,top
SWSlash1,218.54312,-107.88,180.0,top
SWSpc1,149.33804,-126.93,180.0,top
SWStar1,246.448394,-88.83,180.0,top
SWStart1,293.142584,-117.97,180.0,top
SWT1,112.577492,-69.78,180.0,top
SWTab1,54.757764,-126.93,180.0,top
SWU1,149.486868,-69.78,180.0,top
SWV1,107.814992,-107.88,180.0,top
SWW1,57.213428,-69.78,180.0,top
SWX1,70.905616,-107.88,180.0,top
SWY1,131.03218,-69.78,180.0,top
SWZ1,52.450928,-107.88,180.0,top
