Designator,Mid X,Mid Y,Rotation,Layer
C1,47.17875,-89.31,0.0,top
C10,199.57875,-89.31,0.0,top
C11,218.62875,-89.31,0.0,top
C12,237.67875,-89.31,0.0,top
C13,256.72875,-89.400786,0.0,top
C14,275.77875,-89.31,0.0,top
C15,304.35375,-89.31,0.0,top
C16,337.67875,-89.31,0.0,top
C17,356.72875,-89.31,0.0,top
C18,375.77875,-89.31,0.0,top
C19,356.76625,-108.36,0.0,top
C2,66.22875,-89.31,0.0,top
C20,337.71625,-108.36,0.0,top
C21,375.81625,-108.36,0.0,top
C22,75.77875,-108.36,0.0,top
C23,94.82875,-108.36,0.0,top
C24,113.87875,-108.36,0.0,top
C25,132.92875,-108.36,0.0,top
C26,151.97875,-108.36,0.0,top
C27,171.02875,-108.36,0.0,top
C28,190.07875,-108.36,0.0,top
C29,209.12875,-108.36,0.0,top
C3,51.97875,-108.36,0.0,top
C30,228.17875,-108.36,0.0,top
C31,247.22875,-108.36,0.0,top
C32,266.27875,-108.36,0.0,top
C33,285.32875,-108.36,0.0,top
C34,309.17875,-108.36,0.0,top
C35,54.32875,-127.26,0.0,top
C36,80.52875,-127.369999,0.0,top
C37,99.57875,-127.369999,0.0,top
C38,118.62875,-127.369999,0.0,top
C39,137.67875,-127.369999,0.0,top
C4,85.32875,-89.31,0.0,top
C40,156.72875,-127.369999,0.0,top
C41,175.77875,-127.369999,0.0,top
C42,194.82875,-127.369999,0.0,top
C43,213.87875,-127.369999,0.0,top
C44,232.92875,-127.369999,0.0,top
C45,251.97875,-127.369999,0.0,top
C46,271.02875,-127.369999,0.0,top
C47,301.97875,-127.369999,0.0,top
C48,59.07875,-146.41,0.0,top
C49,90.07875,-146.409999,0.0,top
C5,104.32875,-89.31,0.0,top
C50,109.12875,-146.409999,0.0,top
C51,128.17875,-146.409999,0.0,top
C52,147.22875,-146.409999,0.0,top
C53,166.27875,-146.409999,0.0,top
C54,185.32875,-146.409999,0.0,top
C55,204.37875,-146.409999,0.0,top
C56,223.42875,-146.409999,0.0,top
C57,242.47875,-146.409999,0.0,top
C58,261.52875,-146.409999,0.0,top
C59,297.22875,-146.409999,0.0,top
C6,123.37875,-89.31,0.0,top
C60,356.77875,-146.409999,0.0,top
C61,356.77875,-165.509999,0.0,top
C62,337.72875,-165.509999,0.0,top
C63,375.82875,-165.509999,0.0,top
C64,54.72875,-165.51,0.0,top
C65,78.57875,-165.509999,0.0,top
C66,97.17875,-165.399999,0.0,top
C67,168.62875,-165.509999,0.0,top
C68,311.50375,-165.509999,0.0,top
C69,287.69125,-165.509999,0.0,top
C7,142.42875,-89.31,0.0,top
C70,263.87875,-165.509999,0.0,top
C71,240.07875,-165.509999,0.0,top
C72,123.92875,-57.86,0.0,top
C73,61.49625,-57.785,0.0,top
C74,152.52875,-57.86,0.0,top
C75,181.07875,-57.86,0.0,top
C76,209.67875,-57.86,0.0,top
C77,238.22875,-57.86,0.0,top
C78,266.80375,-57.86,0.0,top
C79,295.37875,-57.86,0.0,top
C8,161.47875,-89.31,0.0,top
C80,323.95375,-57.86,0.0,top
C81,352.52875,-57.86,0.0,top
C82,381.12875,-57.86,0.0,top
C9,180.52875,-89.31,0.0,top
D1,55.14625,-104.14,90.0,bottom
D10,104.02875,-92.41,90.0,top
D100,108.80375,-149.56,90.0,top
D101,136.42625,-161.29,90.0,bottom
D102,127.85375,-149.56,90.0,top
D103,155.47625,-161.29,90.0,bottom
D104,146.90375,-149.56,90.0,top
D105,174.52625,-161.29,90.0,bottom
D106,165.95375,-149.56,90.0,top
D107,193.57625,-161.29,90.0,bottom
D108,185.00375,-149.56,90.0,top
D109,212.62625,-161.29,90.0,bottom
D11,131.34625,-104.14,90.0,bottom
D110,204.05375,-149.56,90.0,top
D111,231.67625,-161.29,90.0,bottom
D112,223.10375,-149.56,90.0,top
D113,250.72625,-161.29,90.0,bottom
D114,242.15375,-149.56,90.0,top
D115,269.77625,-161.29,90.0,bottom
D116,261.20375,-149.56,90.0,top
D117,307.87625,-157.48,90.0,bottom
D118,296.92875,-149.56,90.0,top
D119,365.02625,-161.29,90.0,bottom
D12,123.07875,-92.41,90.0,top
D120,356.45375,-149.56,90.0,top
D121,365.02625,-180.34,90.0,bottom
D122,356.45375,-168.61,90.0,top
D123,345.97625,-180.34,90.0,bottom
D124,337.40375,-168.61,90.0,top
D125,381.11125,-182.955,90.0,bottom
D126,375.50375,-168.61,90.0,top
D127,57.67875,-171.51,270.0,bottom
D128,49.27875,-168.61,90.0,top
D129,81.37875,-171.51,270.0,bottom
D13,150.39625,-104.14,90.0,bottom
D130,73.085,-168.61,90.0,top
D131,105.31125,-180.34,90.0,bottom
D132,96.87875,-168.5,90.0,top
D133,176.43125,-180.34,90.0,bottom
D134,168.32875,-168.61,90.0,top
D135,319.30625,-180.34,90.0,bottom
D136,311.22875,-168.61,90.0,top
D137,295.81125,-180.34,90.0,bottom
D138,287.37875,-168.61,90.0,top
D139,271.92875,-171.46,270.0,bottom
D14,142.12875,-92.41,90.0,top
D140,263.57875,-168.61,90.0,top
D141,248.18625,-180.34,90.0,bottom
D142,239.77875,-168.61,90.0,top
D143,131.98125,-72.39,90.0,bottom
D144,123.62875,-60.96,90.0,top
D145,69.75125,-72.39,90.0,bottom
D146,61.17875,-60.96,90.0,top
D147,160.55625,-72.39,90.0,bottom
D148,152.20375,-60.96,90.0,top
D149,189.13125,-72.39,90.0,bottom
D15,169.44625,-104.14,90.0,bottom
D150,180.77875,-60.96,90.0,top
D151,217.70625,-72.39,90.0,bottom
D152,209.35375,-60.96,90.0,top
D153,246.28125,-72.39,90.0,bottom
D154,237.92875,-60.96,90.0,top
D155,274.85625,-72.39,90.0,bottom
D156,266.50375,-60.96,90.0,top
D157,303.43125,-72.39,90.0,bottom
D158,295.07875,-60.96,90.0,top
D159,332.00625,-72.39,90.0,bottom
D16,161.17875,-92.41,90.0,top
D160,323.65375,-60.96,90.0,top
D161,360.58125,-72.39,90.0,bottom
D162,352.22875,-60.96,90.0,top
D163,389.15625,-72.39,90.0,bottom
D164,380.80375,-60.96,90.0,top
D17,188.49625,-104.14,90.0,bottom
D18,180.22875,-92.41,90.0,top
D19,207.54625,-104.14,90.0,bottom
D2,46.87875,-92.41,90.0,top
D20,199.27875,-92.41,90.0,top
D21,226.59625,-104.14,90.0,bottom
D22,218.32875,-92.41,90.0,top
D23,245.64625,-104.14,90.0,bottom
D24,237.37875,-92.41,90.0,top
D25,264.69625,-104.14,90.0,bottom
D26,256.42875,-92.41,90.0,top
D27,283.74625,-104.14,90.0,bottom
D28,275.47875,-92.41,90.0,top
D29,308.51125,-106.68,90.0,bottom
D3,74.19625,-104.14,90.0,bottom
D30,304.05375,-92.41,90.0,top
D31,345.97625,-104.14,90.0,bottom
D32,337.37875,-92.41,90.0,top
D33,365.02625,-104.14,90.0,bottom
D34,356.42875,-92.41,90.0,top
